step pe pxx pyy pzz pxy pxz pyz
1775 -897.08679240865728843 23720.3188375156642 38162.906876987712167 49046.963515794384875 9121.2579009104556462 18338.769599896095315 24241.964223929051514
1776 -904.36468771853014914 23183.92820795796797 -20265.291281451467512 9231.5374757785702968 -4745.5968004825126627 173.55020917482474374 -694.65223596868986533
1777 -899.69675372916208289 -12416.119642179277434 3880.6572917309822515 26400.177052727933187 -15708.35371601733641 15630.156433903244761 -13756.489500920397404
1778 -896.50332009686485435 -21466.282604639527563 18561.155219847365515 36218.171773756730545 -33940.536701699878904 34724.546208702769945 -3276.9276869482177972
1779 -899.83914751071779392 -48852.873064593492018 28121.141054220031947 25124.418526194338483 -1986.8914602435204415 -21960.396637739871949 34063.987939640333934
1780 -895.98919285589113315 -7388.2412851237531868 -30155.326626549711364 -7563.2799037641379982 26708.41913011663928 11591.696950553576244 10480.646712378264056
1781 -899.09098384446451746 -24198.934678243687813 6786.9397422848187489 -51168.497770089030382 -6074.3818963249532317 455.49219894981217749 11507.48694921302922
1782 -905.88845780014366937 6814.8390784582197739 -5050.651080519270181 -5011.5132527142204708 -16284.452678538726104 -2396.172047871083123 26556.83372390880686
1783 -895.49610277771364508 -19150.618832896925596 -14010.949920017519617 -15170.034037008013911 2758.0601873442315082 -18141.625645157313556 -7536.0439197205078017
1784 -896.51728471582157454 25387.919052349832782 19078.703831776983861 -23857.660728701834159 -13226.017828565931268 32916.302639463967353 6099.0900004178502058
1785 -898.81009143566825514 1714.3731014419165604 -11814.824544476243318 -8387.4674993264761724 -31283.822355740325293 5745.0091561821172945 24630.511987117643002
1786 -901.93837290411079266 -38391.055910381553986 -14538.871294018867047 23904.692353743797867 -6331.9070447896147016 8999.1153715150576318 -28397.917481320611842
1787 -897.96683464815771458 -57968.994259486695228 8684.999027329215096 3612.0853506606231349 -11115.616934013336504 -2579.927866716250719 -15985.287386848800452
1788 -900.69364104470071197 -13800.461318200281312 -19454.81504273047176 -10947.028579119974893 11868.74706649925065 650.16980732263323262 4877.0283175413451318
1789 -900.42891614078985185 78810.293263213286991 -8773.6534678569933021 18738.2242337314201 2496.889170898955399 -9620.7355604957610922 -467.91434761064084569
1790 -898.82572729684488877 -6027.4558411216612512 18547.366531420928368 11665.575695151106629 -4639.898380043535326 -16318.227474200995857 -3204.7931321282790122
1791 -903.11341416133711846 -52106.364070777199231 -11131.453097385141518 -57979.571955651110329 -11666.656140688928645 -24704.266114324331284 -24963.533954725018702
1792 -903.86395652465421335 31270.499270082324074 26085.475850840517523 27481.48785830151246 -14678.228215719957007 -4083.6273788343296474 -6693.793209169543843
1793 -898.38113834691193915 -5259.3632232164391098 32004.247963077879831 42810.553559320607746 4639.2519700628654391 -39.5549350406040503 26795.097293204358721
1794 -894.52872230401271736 -19536.273352290765615 31976.52300594866756 23723.914799221100111 12182.267119207148426 15327.87706877592791 9996.0928805055573321
1795 -901.57570595392257928 3553.2779246470608996 20776.522232375911699 3825.9187621560604384 -9514.6612283870963438 11101.379621283886081 8833.5210387014321896
1796 -901.1951805327536249 3798.7436657428547733 17853.282972494973365 4159.6830722954582598 -8613.3523134880906582 12446.950643067477358 7806.0605044962321699
1797 -903.1860323998827198 -12018.415314152238352 4571.4859483515419925 26674.3158557594179 19546.45304910597406 27781.840752211115614 -5790.6091309541725423
1798 -903.86062005832809518 -26104.712662191981508 -43737.070121063668921 27208.792413610277436 1485.1013765446082289 -7480.5802570039750208 -14302.214054309199128
1799 -899.61696360358030233 -4581.3183765003605004 13511.655977785021605 -560.38197511774421855 -8490.7882969130150741 -21153.247244129754108 -10133.830057927178132
1800 -897.27926767308906619 -3713.3398213739678795 -13234.202697009472104 -9538.7775652747204731 18353.619959051171463 29033.717521776019566 -12035.200610774008965
1801 -904.90566196250085795 9104.2920088645023498 -29131.337871454226843 6105.2907865461320398 -10108.52019659504731 10068.202393460000167 -5797.6785646461676151
1802 -904.6708287384610685 -5361.1318887400402673 41875.99278991920437 35166.641649249089824 -21545.882565365853225 -27619.304088937689812 -30220.314049991971842
1803 -896.51110417254540152 19226.749879353021242 22771.231354001462023 11450.230051381462545 -15511.359119490258308 -5996.0347164651057028 -4698.8621308069887164
1804 -900.57922024450294884 23388.340095644904068 29191.245862499134091 53382.339623003754241 4371.2398417194090143 -17794.982347447785287 32492.371798681546352
1805 -899.48625005201915883 32788.931764671695419 49891.684962818886561 42855.936147307613282 13350.604221861276528 -6963.4230249508964334 14830.941489910197561
1806 -900.6882394682420454 -1825.1386339122934714 -36071.455851389626332 17124.066814938309108 5655.2618951424374245 13702.55827282174323 -15563.606695229664183
1807 -900.94794696965357161 -26369.865154091028671 -23478.946505489344418 24099.545540417610027 738.08313117543582393 -18668.946860939082399 5261.5859925344166186
1808 -901.12983663600039108 71.355050523263827245 72.1342744918940042 -16631.455739756329422 -15337.851655820732049 -6463.062751429061791 12558.334964841636975
1809 -906.04793838331556799 -42055.690307950077113 -7659.3736823487506626 -5364.7705845495620451 -9164.1935513838307088 12352.688798399200095 -4015.2905299821695735
1810 -906.55777580209951338 -39064.08227432660351 -19087.595492561147694 -11923.777389138920626 -8363.2201969594643742 14002.011611232594078 -3252.5637561681323859
1811 -899.0790594574982606 -8705.2952967188793991 10064.694367736246932 28764.545963058033522 -2990.2066867999633359 21957.770528372759145 15319.742374778783415
1812 -898.61903796247315768 -10393.295787398468747 29491.195388853226177 25020.200699383145547 -14291.938706990997161 23704.569882266492641 11081.789945205598997
1813 -901.78731558527226753 -13311.886176730764419 -33316.139096873288509 -18874.000390315741242 21340.434901050019107 14349.357876381791357 -6367.0251446420033972
1814 -898.63807281820686512 -7448.0577171068043754 -13873.878675885938719 8955.7267046653614671 38339.028124744727393 878.42852322491739869 -26738.043313094527548
1815 -900.1213935772793775 -19405.280791470737313 22140.23395222394538 -33364.988836158656341 -23298.335433712345548 840.82246101946248018 281.99379364506683032
1816 -898.73994938755583917 -25541.117351189230249 7170.01018762370677 -914.02712135370973101 16557.345766649552388 27164.506479760198999 -16653.211044625990326
1817 -894.51942742230903605 -17316.92761854112905 9280.8528607386615477 6388.9777309677765516 16964.854774498704501 28213.507531044469943 -4484.5078705178148084
1818 -899.80897978525172221 52014.021427964689792 57783.500100711557025 17309.647857584353915 -27867.927084405080677 -27228.600734630057559 -18333.629675609867263
1819 -888.85736827942969285 36951.30858353550866 44072.114378136349842 72798.136962099873926 12184.865210828964337 5614.5715832690930256 23486.946558551069757
1820 -888.11369260779360957 99708.978116715705255 56536.269776529101364 13385.32648056909602 -757.24727379435501007 -33931.64200326934224 4881.2009022856327647
1821 -893.73816914112785526 25899.077172592835268 81394.411360245969263 75596.449761982366908 -53303.813437226628594 825.70684304123187758 14652.057478936792904
1822 -907.76986129911495027 46830.923433488402225 13595.881998390279477 31603.771011464887124 15828.851914676379238 -28541.585183458177198 2204.6205794335560313
1823 -896.328437602241479 82122.037335953631555 14335.398015814351311 63417.279596744308947 3534.3795547571317002 -17624.680841162535216 28523.297577499099134
1824 -902.93629064589799782 11661.463028512382152 -17327.704781397929764 -230.33397418976997528 14657.125819962902824 -12247.719221122153613 26596.203789113169478
1825 -900.98239226251644141 58070.809331106684112 73116.568974368245108 27403.119528770079341 -19494.614384785381844 37459.976050737888727 -34789.922367709797982
1826 -898.46296092907596176 51266.157043759369117 22004.729675432634394 30696.420678466776735 -13148.991376905658399 26125.926872251158784 -22418.164005064554658
1827 -900.90559208803438196 31666.495464220872236 35345.5880818221558 33486.929532329297217 -2061.5444496998343311 19272.543646046757203 16824.189167211799941
1828 -901.50491978607726651 72647.289186366950162 40266.332130537521152 23389.841712616547738 -26199.829180093012837 -3548.0725398460813267 -19984.596291603746067
1829 -907.35160052017317867 44638.186113783151086 35144.287976404208166 107923.48321243567625 8630.0180651866357948 -15844.85797627410102 23218.138375604201428
1830 -905.05213682236944805 -7095.8801770122627204 14893.140205470477667 37089.753596191352699 20614.288503831321577 16422.978308793266478 -20821.14511941479941
1831 -900.38106934831603212 26471.970005982740986 -17793.106992607943539 34814.411715734800964 -4786.1755902993800191 30483.725775728977169 31421.641923847724684
1832 -913.89256750179902156 -11796.754072602007 -56780.816218574611412 -6784.9271057611213109 -8341.2711478876663023 -2001.9835069197406483 -1530.2374392921274193
1833 -907.60354031525753271 -23094.868778835309058 29225.887924908118293 8605.1878494839129417 11493.856079992090599 13817.334834852343192 8291.8864155577666679
1834 -913.74962274269205409 -38941.65073105879128 6256.490817786558182 -18716.704900816617737 13047.78387723736887 -1185.1132016767476216 -8060.1943087339132035
1835 -904.20546377898631363 63057.473723585615517 40434.254504819204158 44319.168050865046098 -5061.4624462108804437 11730.739822795996588 -2015.350759083203684
1836 -906.16469493948363834 64916.05005809324939 30711.14591038180879 17101.258694383424881 -27237.891753055457229 14017.747126248630593 -3362.0209665095189848
1837 -909.62025984230331233 45872.058243287116056 -9311.6510388066180894 -1324.8267004333526984 18913.330580116249621 8895.6392940296664165 13344.412326179277443
1838 -906.29292215557279633 -50023.865988799785555 -48652.459661941698869 -22529.803350811951532 26.238332885817801099 14177.88919997577068 -1927.6469485239738333
1839 -909.22418423184547009 -17097.998373841386638 24405.976647146810137 -2757.4706219304034676 26665.947162092405051 35474.621579446778924 -33483.698637033376144
1840 -905.99288244307979312 7327.7747173697425751 18616.740282724087592 4031.9468893369325997 1223.2522545376702965 26740.631867784402857 -5131.7209417511885476
1841 -906.64191270866854211 9979.2859412065154174 -22567.434779795989016 -31579.561736171021039 -2454.4473341760176481 24310.735748208142468 6891.4137579038824697
1842 -912.96481373803146653 9051.1290141328372556 -5286.7786330258340968 -7754.6871784753157044 -9465.8489926601760089 24656.573070213114988 -34571.089748685670202
1843 -909.44401073514916334 4691.5975617719122965 -37725.009392689797096 -42471.163250858124229 1565.2182999099645713 -6485.5068378070209292 -12688.880803663094412
1844 -924.59885706248451243 -50669.360610742660356 -77275.96118711149029 -37306.679005733007216 -1887.7798726687449289 -753.10324963164964629 -17009.044893622525706
1845 -925.01676282335927226 -49364.583884606559877 -66836.462797703003162 -35232.850870337613742 7225.2167429149967575 12099.661701746441395 9378.3173310161164409
1846 -926.17893225670331958 -50515.37260285425873 -77769.119779469649075 -58454.07654499792261 -15190.856976595565357 -6958.3461463079165696 18852.57439153692394
1847 -926.9978624976190531 -26962.696354656738549 -61118.74154128030932 -33292.283836007780337 -13834.324827231612289 6156.8486563744327213 -5597.4799702265736414
1848 -926.72422541634887239 -54773.083042804115394 -44936.950019267344032 -49215.702989804849494 -4426.8842943659092271 17085.905675170291943 -570.09774280638623623
1849 -927.2276623333302723 -43729.897846574327559 -63531.188138705016172 -65566.940606032891083 -13683.411656793570728 -1043.7108647659442795 5438.8223144750654683
1850 -909.80123080155840398 -10133.642691442850264 -42191.155078601637797 -48076.662682075628254 28838.465040916078578 -13235.830921666867653 -1309.9348891612389707
1851 -912.84269400772461722 -21263.481968807864178 -11361.765110234098756 10823.823353491645321 1502.1202641980630688 -1069.7885819732555319 16575.323228136949183
1852 -913.10056426907931382 -81587.201951181094046 -52847.059088376794534 -56821.792548036646622 -4584.484707637552674 -22648.778568523426657 -1355.0258167495851467
1853 -905.22486842144030561 4161.7866047521520159 -53643.899003797254409 -20435.080951200809068 -19988.332189143853611 -15528.205141990505581 2998.0349224265878547
1854 -910.12590765767708945 -16595.941854539818451 -91109.924900615180377 -56076.144505263517203 -4770.8705600051252986 3838.8696295188674412 -1780.0666334726568039
1855 -912.52611282517386826 -29122.660692833429493 -77454.469946881610667 -54721.817294051659701 5843.2395566781660818 7675.8483393872138549 4355.7529141870345484
1856 -914.05468319386000076 3410.6938014515335453 4992.9987687589828056 -2019.8958490314853407 -11923.324115384873949 5917.8752609580305943 -1344.8664279986116981
1857 -914.24835533623672745 -41682.519360799771675 -20682.113242826446367 -40541.253431588789681 -1305.9973011730844519 -3915.4626118037745073 13229.234221902208446
1858 -917.65643802475119628 -14452.236305381931743 -13574.965503564832034 -46106.123936649535608 -3357.7308806103433199 -11394.379602264261848 -8548.5336060416557302
1859 -916.89561645256731026 -56334.506306562150712 -52263.654343834939937 -49409.048698965940275 -11337.125070507459895 -13655.921688420867213 -3669.0491973970488289
1860 -920.41472589504189727 -60765.671429216803517 -47806.303177461792075 -60988.947804608025763 18028.901869956884184 -3917.9955291974802094 -3336.6756479819914603
1861 -923.77659307957446799 -76680.391590070328675 -74879.766188416062505 -30960.749047404489829 -13823.858025842859206 2277.9175998713503759 1205.3047745830644999
1862 -918.37221407419065144 -23692.045830266419216 -54677.5204067417435 -25314.394577653609304 -1412.6911708647903652 23277.015328809648054 -8431.8276022695172287
1863 -919.07757067729551181 -66549.560212763230084 -105864.56333791434008 -64186.00099011502607 -27079.725888714896428 2338.0717492233184203 10007.271067635796499
1864 -920.85185249245841987 -21739.318146983729093 -37458.1721855065407 -36128.309695707437641 -25442.451748624644097 -1046.9394258175577761 -15086.735298580892049
1865 -922.10870736103629497 -83752.66935626254417 -36196.07828677532234 -51285.187925524813181 -5806.9881712997039358 -4757.2245030182593837 11316.724841526915043
1866 -924.85757113963461507 -43096.527326312592777 -26317.373695023412438 -60705.378927499681595 9540.7179913936652156 12452.984579433623367 12082.903107844605984
1867 -925.85208433335503742 -85007.63389938569162 -52322.030069130538322 -88226.210992310006986 -2567.4055503190838863 -3808.3633084966190836 -5542.0751775642011125
1868 -925.50333699543330113 -48531.959137085606926 -4063.9730631536726833 -9258.0533263978995819 290.62504394016730203 5757.1685725985889803 -7133.4187632254197524
1869 -925.05580211373512611 -62783.028156102765934 -24419.709481545407471 -64517.828440032986691 -17658.117878875465976 8573.1234681537189317 6228.793100359555865
1870 -925.67619000921172301 -68321.510031710538897 -54796.246732991188765 -67954.780556708603399 -7760.4332028163380528 11190.13659936806107 10752.192326268503166
1871 -925.20257935906874991 -63782.243496408191277 -19504.379640794359148 -71985.109230130008655 -26273.283173921827256 1779.6595798097973784 6896.083422488085489
1872 -924.19602112254142412 -62940.396490152008482 -72500.254633970631403 -74230.222969608512358 8175.1822825476283469 -428.05581384000703338 2836.4330905258334496
1873 -915.43656206137222853 -35133.966119747165067 -59463.221311017790867 -81473.871430734041496 10350.78376287190622 -26952.529178008218878 27789.696286509682977
1874 -915.52717311485093887 -17979.019802936705673 6284.3682070248341915 -14069.947743817936498 -250.82105431494383652 6168.915048308882433 -1062.7474363723099486
1875 -908.52990721490436954 -7175.3462682282342939 -29338.527171621652087 -65928.962482142320368 -6096.4310030466640455 -21686.43319084561881 3283.407000869339754
1876 -944.06548199019891854 -63735.462538432475412 -42524.579734060898772 -41054.248959845506761 3239.8800716460432341 24263.388386240487307 -6436.7291112291841273
1877 -943.55844694670349782 -56922.224721434133244 -45149.549192569495062 -45894.670179693050159 1037.7369381930107011 19729.022310953194392 -6845.4526185191743934
1878 -940.31041724841429641 -38478.508306039664603 -44707.895609493294614 -46655.973447074429714 -2274.7315410360765782 21312.03923344958821 -8320.7756478737919679
1879 -942.25548392709208656 -70422.688825123768765 -48103.078621770036989 -48598.444111249562411 3807.9302309286458694 10444.491760572678686 1973.8194790014390492
1880 -934.47335395204413544 -44099.926853868120816 -34801.115918430747115 -27192.683527237226372 -3333.9821047698419534 22980.435366671426891 7945.0430571119904926
1881 -937.10455322209099904 -78833.239511274790857 -72883.827340331263258 -64020.366153079849028 -3209.9940559448373278 11215.648174571831987 -16194.80339133790585
1882 -944.00649864376600817 -66756.69588871835731 -50417.294977432160522 -55437.409030025650281 -2980.6393052818511933 15760.261439943811638 1212.1918089561775105
1883 -939.0103698837713182 -59980.011889672168763 -51547.664936753957591 -52850.655566573768738 9462.1634462131769396 7414.9282375056409364 -12347.268048294790788
1884 -939.94959529929224118 -45753.573482787956891 -60363.415429757245874 -49748.543413885468908 5219.7967464039393235 13083.283051887301554 -8615.0527081053460279
1885 -934.60706884509329484 -77147.633877613712684 -43803.709742998340516 -42492.526328551110055 4399.169434502682634 -1101.2135213352380561 -10216.494906830213949
1886 -939.26872125754493936 -53384.236609047598904 -55771.968048622366041 -37481.040014509031607 -7494.762285436012462 10022.907744776410254 -493.2335360489673235
1887 -934.87228237356816862 -77251.985116045107134 -49094.321448040340329 -37480.74206128170772 -11826.313033682317837 18021.245453530806117 3552.4147780337166296
1888 -943.4698262401343527 -71486.460458048633882 -43574.436651496172999 -48848.332319303226541 11308.735025358826533 15722.89917060818334 -13363.795877040007326
1889 -944.22659856560483149 -48874.609205593762454 -32427.694308189045842 -42229.108832133228134 -8262.8452179484302178 22297.168482018405484 -6933.5519284552219688
1890 -936.73352086261434124 -52213.688284175295848 -52855.849452070608095 -52305.235028943126963 -12512.837676371354974 21141.692795294522512 6917.4357946776672179
1891 -937.83677228491512778 -48008.622288829414174 -63204.091046403082146 -58406.428177079775196 -2985.4067185427406912 23779.112294712867879 -4201.4032737055840698
1892 -943.43166265363447565 -62604.307187245300156 -50387.50157920231868 -38482.578017480809649 8625.5542766059261339 18007.035155521858542 -7450.1994793392404972
1893 -938.74307160818943885 -49156.841437519760802 -81054.70018682317459 -50139.333535130848759 -5405.1072037821886624 13869.187873825205315 389.00802525440246882
1894 -941.90148064744471412 -56552.045649158775632 -51539.702580746677995 -35256.97824690334528 2956.0815808438142085 11233.802443312262767 -12278.221404830279425
1895 -943.27630429413898128 -68751.183751506207045 -59086.792758405965287 -49713.92452442508511 -1448.3129252153455582 18634.811817445130146 230.22541281582206807
1896 -942.15173724541728006 -66928.997145722954883 -51549.072119669988751 -47008.340850531109027 352.49748322853037052 11703.930156623520816 -6245.9381224903581824
1897 -941.39386332334038343 -47436.757247729852679 -34883.56090940238937 -38042.554005987025448 -13980.240924633679242 24529.283342301456287 674.26404104995697253
1898 -942.46276242675480717 -53984.894689938970259 -54450.451841406938911 -42704.263978356022562 -11238.759386169929712 13286.7899571040507 4946.6602665888849515
1899 -934.449374045100285 -50357.150959491678805 -50375.085934767696017 -55652.712703667573805 -4035.2003625136630944 24396.87295664388148 -211.71599512003464838
1900 -941.0910785493417734 -66791.534355938492808 -43330.857477304474742 -60234.787216107419226 -4240.2057460454589091 14778.45536528102275 -6205.1175983191105843
1901 -936.05033568397038835 -76034.434284812945407 -67376.909744018994388 -60060.861289910470077 -1340.8373359295105729 9922.829003996168467 94.80414365743084204
1902 -937.80470945805723204 -44307.146142353507457 -46769.180266268471314 -33294.471581408470229 8566.5234138961022836 15052.137035028130413 -4172.9904967991860758
1903 -934.37316839942491242 -46623.245280966992141 -48625.311698002413323 -45126.45777472982445 -827.06979491657546077 21195.069022772291646 -9352.1213585669393069
1904 -940.29103757530265284 -75112.731117805364192 -48736.45201018069929 -44612.627366041771893 -4170.0278416703631592 12742.054516071013495 -16019.136731059901649
1905 -936.42047227646321517 -54469.495636376195762 -63516.211555365603999 -37273.63601449408452 1058.6395901933201458 22520.833609334411449 -7230.9398466522370654
1906 -940.81239716064703771 -55140.325967748118273 -39481.253133550846542 -38201.706037930838647 2800.3065532786063159 18752.762344091192062 -8054.3215895214289048
1907 -934.08005809573251099 -53383.622004460579774 -68483.485987374122487 -54392.708532172051491 -4767.9904522972665291 6043.7996430074863383 -5589.1326199538307264
1908 -943.702278107617758 -55580.772609040221141 -52972.368531763873762 -39243.113293656679161 -5631.7766863086035301 14609.33583975194415 -3592.7073312900129167
1909 -941.40413729121746655 -58513.356224754374125 -45442.467580645716225 -45355.096526993547741 -4177.6599563511144879 23545.419882975944347 -376.4244647504182808
1910 -931.31958790557803241 -53556.959919382585213 -38929.962087517604232 -62243.001768202957464 11876.425931647969264 8321.3689377750979475 -13103.725082855911751
1911 -939.99011534531405232 -61951.464487499615643 -39841.429133414720127 -45037.280392033622775 -6985.492990954781817 16646.044665383895335 -3006.4125672526574817
1912 -931.43540750752617896 -67845.459315797488671 -48278.669229193008505 -38504.683746132759552 -656.59642018287672727 27471.836515749946557 -20343.611441446089884
1913 -937.61752812544443714 -54088.740639081181143 -56249.449065930944926 -39615.646485802870302 -132.03219894247840216 19116.711945009297779 -10766.567614550287544
1914 -912.07542310406597608 67940.068179440568201 61441.080678661070124 23293.937945511814178 -25027.825892992470472 -6738.1512400250685459 6238.2192830145495464
1915 -913.20162304031714484 30454.103676480121067 6916.1870861445431728 14975.292139788383793 27055.658601394548896 1199.7151750256998639 -26374.66861591748966
1916 -910.63492181556227933 23208.730368312073551 -29089.360933528172609 9818.6336621422415192 -4730.9847159678565731 -21205.407586751949566 10814.29428177970658
1917 -919.01800655982083299 -16708.815767766289355 14131.410449540502668 -5225.5823390827708863 32028.782846743997652 14946.257942820959215 -12050.091947022712702
1918 -913.36107133762504873 -36431.627362662242376 -31097.014623902239691 -19693.252661271868419 11508.946123718045783 -3318.6826146415819494 -8532.2300352475976979
1919 -925.36735498403777456 -64143.463157115678769 -114479.49879730204702 -96988.157150666724192 13189.326756154991017 12683.579665037528684 6822.0742552206374967
1920 -924.45392889266008751 -73164.96002254607447 -90500.812751661564107 -79202.331476123697939 -10931.106763417183174 -23258.647284174512606 17593.159031177325232
1921 -921.49297058501451829 -36194.425339242887276 -52213.208879314333899 -53104.568907476357708 -13395.384679117894848 -19447.941586900375114 4551.4143861509855924
1922 -924.75389949806924506 -79173.447242085734615 -40515.18763321624283 -46713.538336218982295 -16407.880450170967379 -13672.827950631024578 -6373.7624552564266196
1923 -928.35676131208879269 -83424.472973392577842 -123711.84033357039152 -116796.1489065282658 1402.2461899879115208 -1359.6506838271091056 4089.0924878313048794
1924 -925.21910968145652987 -91691.506648771421169 -72195.713299066366744 -107887.74407887873531 -2374.516070208138899 -24927.976894860781613 8660.8715402902707865
1925 -928.75333651610503694 -103022.33745119611558 -119004.13090854063921 -84995.739323771966156 -17055.275841550355835 14789.980017758525719 -4877.7096778263594388
1926 -924.36464471199769832 -68943.131724186023348 -82458.330568884775857 -76540.424796102379332 22114.800592989005963 -6249.7167550965414193 -4828.0766791776068203
1927 -923.78834752174122968 -60258.116456411204126 -63067.554419477201009 -115612.83678230071382 -8171.9105711219008299 -4510.1541708173881489 3603.3060591490584557
1928 -927.98932186357512819 -106017.19919258431764 -117464.19483916652098 -83758.846435362051125 -5064.9934737078228864 -15652.784086990070136 -20416.491371981879638
1929 -927.79204829528839582 -94929.977827002192498 -85078.456341534678359 -75781.932912887030398 22971.406128718241234 20815.526208307750494 19643.13403451418344
1930 -930.23845779912733178 -103976.27191628525907 -112705.58004688133951 -90285.206350388820283 4026.9655479656794341 13813.551832406259564 15844.511572015979255
1931 -928.34499880372675307 -115059.07445057357836 -140058.27042379628983 -105065.28834577696398 -2930.0410418663636847 24679.328091577837768 3817.9145242283352673
1932 -928.95433121884332195 -100453.00556382809009 -105965.44805405620718 -94570.452535572010675 -11047.351875230289806 4281.6360250766156241 8296.1238896259328612
1933 -949.10938632022725869 -95911.427603403208195 -20107.400830163765932 -91896.206319727469236 8667.2306160006464779 3961.040135788729458 -6719.065978825808088
1934 -957.31038920457251606 -52148.817141975254344 21910.251463153836085 -71720.835566673384164 -5398.1526465677243323 3241.7417641750803341 -2852.239331188349297
1935 -956.16616754828260127 -25759.656985945413908 21322.376668498276558 -69247.762875547603471 4279.7378671967335322 3249.5769440543554083 1255.5246130290852307
1936 -941.94061124717256916 -59801.091281485918444 -26578.156108846549614 -101021.62742534818244 -17165.822532638267148 3448.5486125624188389 -11291.092922647398154
1937 -959.01982653719949212 -36317.641763629166235 47373.918409867437731 -47554.576900761341676 7534.9402733547985918 -417.15090866511025069 1346.5404123288440132
1938 -960.3059262395092901 -41430.859105079405708 25669.172624805058149 -67360.654165336018195 -2684.9252614808183353 2959.6921215209063121 -4142.8376365447729768
1939 -963.57476687484063405 -43504.585634978953749 45501.345923971821321 -68875.638722617266467 2778.4542273563693016 3160.4174871456707479 5605.8204510886489516
1940 -943.39120558115052972 -117362.07377684181847 -3779.0920395856223877 -96126.445560764404945 -2413.1358402828668659 -1328.7869683495225672 -9198.187726937523621
1941 -957.70498516270583877 -45278.060105267337349 40721.265648257343855 -72140.121590372975334 2389.6846974091254197 -7208.2892328729740257 2976.8307355984884452
1942 -959.81481877147166415 -50948.630933737382293 15979.512692425252681 -81474.668651085376041 -1517.0073051239216966 -3446.7885599168125736 -1292.6216115818356229
1943 -948.93669183042391069 -83832.411275830803788 -4430.7990249948097699 -79904.119994512977428 -176.03607720697746686 -2143.3969928991309644 7292.83143468849903
1944 -951.73965506679883219 -50715.773515367975051 42270.870290477170784 -33655.033260580865317 6576.4025280306859713 5372.6076494228063893 12787.897865679653478
1945 -943.92145621456381832 -98243.954221385487472 -7691.7811799890614566 -104207.18165722576668 3086.1279773949841001 14696.393226630520076 -3629.9320020683239818
1946 -950.15202491958723385 -61228.747283883443743 10922.337464553307655 -97866.749493862429517 -1492.0429622276276405 13665.361760033429164 7284.7942071438365019
1947 -953.16427346378429775 -68800.2771434342867 4792.2540217429987024 -82054.761385074249119 -14665.830384066724946 -2519.3388912649647864 7421.5244644184467688
1948 -953.23990896244811211 -72338.542536347726127 24568.192231286880997 -80071.881892175151734 4053.3604888759819005 13112.738158418958847 -6218.1217622927097182
1949 -953.23671493917902353 -76030.73401771679346 16864.434290152228641 -76442.125409627013141 -677.4112592797536081 -1500.9697884991310275 -18954.285615665012301
1950 -939.07208656640523259 -55149.271175549103646 -9549.8920772888141073 -86102.355883827214711 25671.942988695387612 -6476.2231986153365142 5165.5674935302795348
1951 -962.0429928550056502 -43230.155351293207787 31873.259742048714543 -63535.518277593437233 -2678.8874640691278728 8636.525966053675802 2422.2294664731430203
1952 -961.02436528787461612 -33449.400256933986384 58185.079024700105947 -43749.713203466213599 -5274.0577903507064548 -9002.4746323803265113 -3836.7318942447031986
1953 -950.94475724733899824 -75973.349618394960999 5868.8618575560849422 -74942.823791748189251 4064.548585188008019 -1837.9594771184899855 229.35853293236007744
1954 -945.31953164040953652 -101131.56410271549248 -3542.332170785197377 -93446.603296885907184 -2051.0756514261242955 4432.9018422189701596 -6254.6189812793190868
1955 -949.46355055799847378 -80105.272289480853942 19641.977005007698608 -79820.10979625415348 -8467.6710474149494985 -2932.7095353611812243 11153.431161712253015
1956 -948.13359937052155146 -80112.183923825316015 -11975.947584169694892 -101758.22653367977182 -4097.2201398780207455 9557.8432311540545925 -10609.815912495569137
1957 -955.10392689664661248 -57182.461436540172144 26871.222168430897 -74962.179335461449227 4551.3364752789793783 264.13377173054919922 11812.369291422788592
1958 -950.25085496227393378 -77422.738177973951679 -1361.1262271241919279 -93510.887178255841718 -13435.224724003635856 -7159.5907125747135069 -2170.2738045629303087
1959 -943.78323659968953052 -96400.143415655897115 -10823.022867386551297 -102995.31964004856127 -11140.039172000086182 -5322.5485219998181492 14377.102461764812688
1960 -946.41999225708582344 -81753.49421176915348 -10195.028315443709289 -106470.90884727875527 -3120.2763603399262138 -15247.025957699464925 6251.7983797845063236
1961 -952.93242867256310547 -63061.975053988098807 25061.97410950435733 -60772.421539541879611 -5869.1701255404132098 3441.8842276510790725 12110.204769404641411
1962 -950.06022086278380812 -57201.786428056446312 -9048.894400841976676 -92094.626892376036267 1147.979102796603911 10752.676347337432162 7144.6003678857405248
1963 -949.28830057990512614 -64672.936829565871449 -12795.854500508607089 -75864.708311376962229 -8170.9926601279121314 -5586.3832641093622442 -977.43590065888986373
1964 -949.12625651810162708 -91872.977016821139841 10054.48616654707439 -77085.288463500532089 -7935.7392009385093843 -6616.8193626815946118 -8563.1057574676451623
1965 -949.03100148723990515 -47700.459797568662907 -15530.70028284833279 -65356.88325018226169 -1466.2210941345349511 14173.009481624354521 13193.185108963272796
1966 -938.85084932241738898 -102589.80691604896856 -9074.6386122974872706 -88460.730030293358141 21138.674373060672224 30.885978557720356719 16036.240139251696746
1967 -948.80275501352593892 -75899.098592264272156 -14836.411131749226115 -88649.145458314596908 -8080.4905518987598043 3117.8768386893493698 -7673.4965888382821504
