2025-10-14 16:40:52.959 INFO: ===========VERIFYING SETTINGS===========
2025-10-14 16:40:52.962 INFO: Stage Two is activated as start_stage_two was defined
2025-10-14 16:40:52.963 INFO: MACE version: 0.3.14
2025-10-14 16:40:52.965 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-14 16:40:52.970 INFO: Using foundation model mace-mp-0 small as initial checkpoint.
2025-10-14 16:40:53.143 INFO: CUDA version: 12.6, CUDA device: 0
2025-10-14 16:40:53.149 INFO: ===========LOADING INPUT DATA===========
2025-10-14 16:40:53.150 INFO: Using heads: ['Default']
2025-10-14 16:40:53.152 INFO: Using the key specifications to parse data:
2025-10-14 16:40:53.153 INFO: Default: KeySpecification(info_keys={'energy': 'REF_energy', 'stress': 'REF_stress', 'virials': 'REF_virials', 'dipole': 'dipole', 'head': 'head', 'elec_temp': 'elec_temp', 'total_charge': 'total_charge', 'polarizability': 'polarizability', 'total_spin': 'total_spin'}, arrays_keys={'forces': 'REF_forces', 'charges': 'REF_charges'})
2025-10-14 16:40:53.154 INFO: =============    Processing head Default     ===========
2025-10-14 16:40:53.467 INFO: Training set 1/1 [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-14 16:40:53.472 INFO: Total Training set [energy: 361, stress: 361, virials: 0, dipole components: 0, head: 361, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 361, charges: 0]
2025-10-14 16:40:53.576 INFO: Validation set 1/1 [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-14 16:40:53.579 INFO: Total Validation set [energy: 90, stress: 90, virials: 0, dipole components: 0, head: 90, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 90, charges: 0]
2025-10-14 16:40:53.888 INFO: Test set 1/1 [energy: 389, stress: 389, virials: 0, dipole components: 0, head: 389, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 389, charges: 0]
2025-10-14 16:40:53.893 INFO: Total Test set [energy: 389, stress: 389, virials: 0, dipole components: 0, head: 389, elec_temp: 0, total_charge: 0, polarizability: 0, total_spin: 0, forces: 389, charges: 0]
2025-10-14 16:40:53.895 INFO: Total number of configurations: train=361, valid=90, tests=[Default_Default: 389],
2025-10-14 16:40:53.904 INFO: Atomic Numbers used: [8, 72]
2025-10-14 16:40:53.905 INFO: Isolated Atomic Energies (E0s) not in training file, using command line argument
2025-10-14 16:40:53.907 INFO: Atomic Energies used (z: eV) for head Default: {8: -444.4382601985303, 72: -1528.3129784907499}
2025-10-14 16:40:53.909 INFO: Processing datasets for head 'Default'
2025-10-14 16:40:56.539 INFO: Combining 1 list datasets for head 'Default'
2025-10-14 16:40:57.235 INFO: Combining 1 list datasets for head 'Default_valid'
2025-10-14 16:40:57.236 INFO: Combined validation datasets for Default
2025-10-14 16:40:57.238 INFO: Head 'Default' training dataset size: 361
2025-10-14 16:40:57.239 INFO: Computing average number of neighbors
2025-10-14 16:40:57.467 INFO: Average number of neighbors: 59.54062481261618
2025-10-14 16:40:57.469 INFO: During training the following quantities will be reported: energy, forces
2025-10-14 16:40:57.470 INFO: ===========MODEL DETAILS===========
2025-10-14 16:40:57.658 INFO: Loading FOUNDATION model
2025-10-14 16:40:57.660 INFO: Using filtered elements: [8, 72]
2025-10-14 16:40:57.662 INFO: Model configuration extracted from foundation model
2025-10-14 16:40:57.663 INFO: Using weighted loss function for fine-tuning
2025-10-14 16:40:57.665 INFO: Message passing with hidden irreps 128x0e)
2025-10-14 16:40:57.666 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-10-14 16:40:57.667 INFO: Radial cutoff: 6.0 A (total receptive field for each atom: 12.0 A)
2025-10-14 16:40:57.668 INFO: Distance transform for radial basis functions: None
2025-10-14 16:40:58.923 INFO: Total number of parameters: 362138
2025-10-14 16:40:58.925 INFO: 
2025-10-14 16:40:58.927 INFO: ===========OPTIMIZER INFORMATION===========
2025-10-14 16:40:58.928 INFO: Using ADAM as parameter optimizer
2025-10-14 16:40:58.929 INFO: Batch size: 14
2025-10-14 16:40:58.931 INFO: Using Exponential Moving Average with decay: 0.99
2025-10-14 16:40:58.932 INFO: Number of gradient updates: 7735
2025-10-14 16:40:58.933 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-10-14 16:40:58.934 INFO: WeightedEnergyForcesLoss(energy_weight=1.000, forces_weight=100.000)
2025-10-14 16:40:58.936 INFO: Converting model to CUEQ for accelerated training
2025-10-14 16:40:59.045 INFO: Creating new model with cuequivariance settings
2025-10-14 16:40:59.447 INFO: Stage Two (after 180 epochs) with loss function: WeightedEnergyForcesLoss(energy_weight=1000.000, forces_weight=100.000), with energy weight : 1000.0, forces weight : 100.0 and learning rate : 0.001
2025-10-14 16:40:59.517 INFO: Using Weights and Biases for logging
2025-10-14 16:41:01.289 INFO: Using gradient clipping with tolerance=10.000
2025-10-14 16:41:01.291 INFO: 
2025-10-14 16:41:01.292 INFO: ===========TRAINING===========
2025-10-14 16:41:01.293 INFO: Started training, reporting errors on validation set
2025-10-14 16:41:01.295 INFO: Loss metrics on validation set
2025-10-14 16:41:01.754 INFO: Initial: head: Default, loss=7.52737403, RMSE_E_per_atom= 7885.95 meV, RMSE_F=  361.32 meV / A
2025-10-14 16:54:04.904 INFO: Epoch 255: head: Default, loss=0.17973732, RMSE_E_per_atom=   10.67 meV, RMSE_F=  128.92 meV / A
2025-10-14 16:54:08.021 INFO: Epoch 256: head: Default, loss=0.17963472, RMSE_E_per_atom=   10.59 meV, RMSE_F=  128.94 meV / A
2025-10-14 16:54:11.195 INFO: Epoch 257: head: Default, loss=0.17994291, RMSE_E_per_atom=   10.70 meV, RMSE_F=  128.97 meV / A
2025-10-14 16:54:14.226 INFO: Epoch 258: head: Default, loss=0.17949709, RMSE_E_per_atom=   10.60 meV, RMSE_F=  128.88 meV / A
2025-10-14 16:54:17.344 INFO: Epoch 259: head: Default, loss=0.18030385, RMSE_E_per_atom=   10.94 meV, RMSE_F=  128.91 meV / A
2025-10-14 16:54:20.398 INFO: Epoch 260: head: Default, loss=0.17946123, RMSE_E_per_atom=   10.55 meV, RMSE_F=  128.90 meV / A
2025-10-14 16:54:23.363 INFO: Epoch 261: head: Default, loss=0.18003819, RMSE_E_per_atom=   10.88 meV, RMSE_F=  128.85 meV / A
2025-10-14 16:54:26.448 INFO: Epoch 262: head: Default, loss=0.17991845, RMSE_E_per_atom=   10.72 meV, RMSE_F=  128.94 meV / A
2025-10-14 16:54:29.556 INFO: Epoch 263: head: Default, loss=0.18039016, RMSE_E_per_atom=   10.82 meV, RMSE_F=  129.02 meV / A
2025-10-14 16:54:32.643 INFO: Epoch 264: head: Default, loss=0.17972833, RMSE_E_per_atom=   10.50 meV, RMSE_F=  129.03 meV / A
2025-10-14 16:54:35.748 INFO: Epoch 265: head: Default, loss=0.17901663, RMSE_E_per_atom=   10.35 meV, RMSE_F=  128.88 meV / A
2025-10-14 16:54:38.928 INFO: Epoch 266: head: Default, loss=0.17813801, RMSE_E_per_atom=   10.12 meV, RMSE_F=  128.73 meV / A
2025-10-14 16:54:42.034 INFO: Epoch 267: head: Default, loss=0.17755919, RMSE_E_per_atom=    9.93 meV, RMSE_F=  128.66 meV / A
2025-10-14 16:54:45.148 INFO: Epoch 268: head: Default, loss=0.17703583, RMSE_E_per_atom=    9.87 meV, RMSE_F=  128.51 meV / A
2025-10-14 16:54:48.282 INFO: Epoch 269: head: Default, loss=0.17691038, RMSE_E_per_atom=    9.81 meV, RMSE_F=  128.51 meV / A
2025-10-14 16:54:51.436 INFO: Epoch 270: head: Default, loss=0.17692611, RMSE_E_per_atom=    9.83 meV, RMSE_F=  128.50 meV / A
2025-10-14 16:54:54.344 INFO: Epoch 271: head: Default, loss=0.17952205, RMSE_E_per_atom=   11.10 meV, RMSE_F=  128.49 meV / A
2025-10-14 16:54:57.421 INFO: Epoch 272: head: Default, loss=0.17867187, RMSE_E_per_atom=   10.80 meV, RMSE_F=  128.41 meV / A
2025-10-14 16:55:00.519 INFO: Epoch 273: head: Default, loss=0.17790464, RMSE_E_per_atom=   10.50 meV, RMSE_F=  128.37 meV / A
2025-10-14 16:55:03.610 INFO: Epoch 274: head: Default, loss=0.17759011, RMSE_E_per_atom=   10.30 meV, RMSE_F=  128.40 meV / A
2025-10-14 16:55:06.719 INFO: Epoch 275: head: Default, loss=0.17804698, RMSE_E_per_atom=   10.50 meV, RMSE_F=  128.41 meV / A
2025-10-14 16:55:09.748 INFO: Epoch 276: head: Default, loss=0.17706780, RMSE_E_per_atom=   10.12 meV, RMSE_F=  128.35 meV / A
2025-10-14 16:55:12.822 INFO: Epoch 277: head: Default, loss=0.17716453, RMSE_E_per_atom=   10.22 meV, RMSE_F=  128.30 meV / A
2025-10-14 16:55:15.910 INFO: Epoch 278: head: Default, loss=0.17792631, RMSE_E_per_atom=   10.50 meV, RMSE_F=  128.38 meV / A
2025-10-14 16:55:18.971 INFO: Epoch 279: head: Default, loss=0.17745665, RMSE_E_per_atom=   10.25 meV, RMSE_F=  128.40 meV / A
2025-10-14 16:55:22.001 INFO: Epoch 280: head: Default, loss=0.17849301, RMSE_E_per_atom=   10.73 meV, RMSE_F=  128.42 meV / A
2025-10-14 16:55:24.902 INFO: Epoch 281: head: Default, loss=0.18038388, RMSE_E_per_atom=   11.42 meV, RMSE_F=  128.57 meV / A
2025-10-14 16:55:27.997 INFO: Epoch 282: head: Default, loss=0.18084622, RMSE_E_per_atom=   11.68 meV, RMSE_F=  128.52 meV / A
2025-10-14 16:55:31.126 INFO: Epoch 283: head: Default, loss=0.18044854, RMSE_E_per_atom=   11.53 meV, RMSE_F=  128.51 meV / A
2025-10-14 16:55:34.191 INFO: Epoch 284: head: Default, loss=0.18025381, RMSE_E_per_atom=   11.42 meV, RMSE_F=  128.52 meV / A
2025-10-14 16:55:37.257 INFO: Epoch 285: head: Default, loss=0.17916309, RMSE_E_per_atom=   10.99 meV, RMSE_F=  128.47 meV / A
2025-10-14 16:55:40.393 INFO: Epoch 286: head: Default, loss=0.17798242, RMSE_E_per_atom=   10.46 meV, RMSE_F=  128.45 meV / A
2025-10-14 16:55:43.448 INFO: Epoch 287: head: Default, loss=0.17712980, RMSE_E_per_atom=   10.22 meV, RMSE_F=  128.32 meV / A
2025-10-14 16:55:46.551 INFO: Epoch 288: head: Default, loss=0.17648541, RMSE_E_per_atom=    9.88 meV, RMSE_F=  128.33 meV / A
2025-10-14 16:55:49.707 INFO: Epoch 289: head: Default, loss=0.17643619, RMSE_E_per_atom=    9.86 meV, RMSE_F=  128.32 meV / A
2025-10-14 16:55:52.867 INFO: Epoch 290: head: Default, loss=0.17667938, RMSE_E_per_atom=   10.00 meV, RMSE_F=  128.29 meV / A
2025-10-14 16:55:55.744 INFO: Epoch 291: head: Default, loss=0.17559769, RMSE_E_per_atom=    9.48 meV, RMSE_F=  128.26 meV / A
2025-10-14 16:55:58.924 INFO: Epoch 292: head: Default, loss=0.17582605, RMSE_E_per_atom=    9.66 meV, RMSE_F=  128.22 meV / A
2025-10-14 16:56:01.987 INFO: Epoch 293: head: Default, loss=0.17708776, RMSE_E_per_atom=   10.18 meV, RMSE_F=  128.29 meV / A
2025-10-14 16:56:05.088 INFO: Epoch 294: head: Default, loss=0.17706966, RMSE_E_per_atom=   10.25 meV, RMSE_F=  128.23 meV / A
2025-10-14 16:56:08.186 INFO: Epoch 295: head: Default, loss=0.17691055, RMSE_E_per_atom=   10.06 meV, RMSE_F=  128.31 meV / A
2025-10-14 16:56:11.255 INFO: Epoch 296: head: Default, loss=0.17638984, RMSE_E_per_atom=    9.95 meV, RMSE_F=  128.20 meV / A
2025-10-14 16:56:14.298 INFO: Epoch 297: head: Default, loss=0.17614393, RMSE_E_per_atom=    9.97 meV, RMSE_F=  128.10 meV / A
2025-10-14 16:56:17.426 INFO: Epoch 298: head: Default, loss=0.17647390, RMSE_E_per_atom=   10.17 meV, RMSE_F=  128.08 meV / A
2025-10-14 16:56:20.532 INFO: Epoch 299: head: Default, loss=0.17649534, RMSE_E_per_atom=   10.11 meV, RMSE_F=  128.13 meV / A
2025-10-14 16:56:20.535 INFO: Training complete
2025-10-14 16:56:20.537 INFO: 
2025-10-14 16:56:20.539 INFO: ===========RESULTS===========
2025-10-14 16:56:22.556 INFO: Loading checkpoint: models/final_small-1_lila_HfOx-3/small_ft-HfOx_run-555_epoch-174.pt
2025-10-14 16:56:22.604 INFO: Loaded Stage one model from epoch 174 for evaluation
2025-10-14 16:56:22.606 INFO: Saving model to models/final_small-1_lila_HfOx-3/small_ft-HfOx_run-555.model
2025-10-14 16:56:22.676 INFO: RUNING CUEQ TO E3NN
2025-10-14 16:56:22.742 INFO: Creating new model without CuEq settings
2025-10-14 16:56:24.097 INFO: Compiling model, saving metadata to models/final_small-1_lila_HfOx-3/small_ft-HfOx_compiled.model
2025-10-14 16:56:24.863 INFO: Computing metrics for training, validation, and test sets
2025-10-14 16:56:24.865 INFO: Skipping evaluation for heads: ['pt_head']
2025-10-14 16:56:24.867 INFO: Evaluating train_Default ...
2025-10-14 16:56:26.215 INFO: Evaluating valid_Default ...
2025-10-14 16:56:26.672 INFO: Error-table on TRAIN and VALID:
+---------------+---------------------+------------------+-------------------+
|  config_type  | RMSE E / meV / atom | RMSE F / meV / A | relative F RMSE % |
+---------------+---------------------+------------------+-------------------+
| train_Default |           23.3      |        118.5     |          9.73     |
| valid_Default |           32.3      |        131.4     |         11.64     |
+---------------+---------------------+------------------+-------------------+
2025-10-14 16:56:26.674 INFO: Evaluating Default_Default ...
2025-10-14 16:56:28.668 INFO: Error-table on TEST:
+-----------------+---------------------+------------------+-------------------+
|   config_type   | RMSE E / meV / atom | RMSE F / meV / A | relative F RMSE % |
+-----------------+---------------------+------------------+-------------------+
| Default_Default |           27.2      |         91.4     |         10.11     |
+-----------------+---------------------+------------------+-------------------+
2025-10-14 16:56:28.727 INFO: Loading checkpoint: models/final_small-1_lila_HfOx-3/small_ft-HfOx_run-555_epoch-291_swa.pt
2025-10-14 16:56:28.801 INFO: Loaded Stage two model from epoch 291 for evaluation
2025-10-14 16:56:28.804 INFO: Saving model to models/final_small-1_lila_HfOx-3/small_ft-HfOx_run-555_stagetwo.model
2025-10-14 16:56:28.870 INFO: RUNING CUEQ TO E3NN
2025-10-14 16:56:28.935 INFO: Creating new model without CuEq settings
2025-10-14 16:56:30.262 INFO: Compiling model, saving metadata models/final_small-1_lila_HfOx-3/small_ft-HfOx_stagetwo_compiled.model
2025-10-14 16:56:31.033 INFO: Computing metrics for training, validation, and test sets
2025-10-14 16:56:31.037 INFO: Skipping evaluation for heads: ['pt_head']
2025-10-14 16:56:31.039 INFO: Evaluating train_Default ...
2025-10-14 16:56:32.442 INFO: Evaluating valid_Default ...
2025-10-14 16:56:32.916 INFO: Error-table on TRAIN and VALID:
+---------------+---------------------+------------------+-------------------+
|  config_type  | RMSE E / meV / atom | RMSE F / meV / A | relative F RMSE % |
+---------------+---------------------+------------------+-------------------+
| train_Default |            6.2      |        114.0     |          9.33     |
| valid_Default |            9.5      |        128.3     |         11.36     |
+---------------+---------------------+------------------+-------------------+
2025-10-14 16:56:32.919 INFO: Evaluating Default_Default ...
2025-10-14 16:56:34.925 INFO: Error-table on TEST:
+-----------------+---------------------+------------------+-------------------+
|   config_type   | RMSE E / meV / atom | RMSE F / meV / A | relative F RMSE % |
+-----------------+---------------------+------------------+-------------------+
| Default_Default |           16.4      |         89.3     |          9.88     |
+-----------------+---------------------+------------------+-------------------+
2025-10-14 16:56:34.984 INFO: Done
